Vernier Format 2
Untitled.cmbl 01/04/2022 09:43:12 .
Latest
Time	Position 1	Velocity 1	Acceleration 1	Position 2	Velocity 2	Acceleration 2
t	x 1	v 1	acc 1	x 2	v 2	acc 2
s	m	m/s	m/s²	m	m/s	m/s²

0.05	0.3592925	0.00228666666667	-0.0238512037037	0.173901	-0.00228666666667	-0.0700715123457
0.1	0.359464	0.00100041666667	-0.018309212963	0.173901	-0.00585958333333	-0.041244691358
0.15	0.359464	-0.000343	-0.00690763888888	0.1737295	-0.0107473333333	0.044288287037
0.2	0.3592925	0.000285833333333	0.00449393518519	0.1723575	-0.00781277777778	0.259086743827
0.25	0.359464	0.00142916666667	-0.00665356481481	0.1720145	0.01372	0.587329274691
0.3	0.3596355	-0.000571666666666	-0.024052345679	0.1740725	0.0387780555556	1.23309558642
0.35	0.3592925	-0.0008575	-0.0746342592593	0.1747585	0.109950555556	2.25681296296
0.4	0.359464	-0.001715	-0.293614351852	0.180075	0.269921944444	2.8724132716
0.45	0.359464	-0.0170547222222	-0.780430864198	0.1956815	0.509545555556	1.35876697531
0.5	0.3592925	-0.0683141666667	-1.4276316358	0.245245	0.486678888889	-1.56387885802
0.55	0.3558625	-0.178074166667	-1.67800046296	0.2560495	0.244006388889	-2.55212114198
0.6	0.3407705	-0.274304722222	-1.19155447531	0.2608515	0.131578611111	-1.5865337963
0.65	0.324821	-0.303650277778	-0.529320987654	0.265139	0.0998511111111	-0.587916820988
0.7	0.3095575	-0.308414166667	-0.181451234568	0.2704555	0.101089722222	-0.0717229938272
0.75	0.294294	-0.311367777778	-0.0777572530864	0.275086	0.107949722222	0.0386404320988
0.8	0.2783445	-0.314226111111	-0.0639949074074	0.2814315	0.110998611111	-0.0235547839506
0.85	0.262738	-0.315464722222	-0.091625462963	0.286748	0.1037575	-0.0730462962963
0.9	0.2474745	-0.326516944444	-0.054837654321	0.29155	0.100232222222	-0.058437037037
0.95	0.229467	-0.327660277778	0.133071296296	0.296695	0.097755	-0.0272070987654
1	0.214032	-0.313845	0.411652932099	0.3013255	0.0970880555556	0.0129154320988
1.05	0.19894	-0.301458888889	0.967969290123	0.306299	0.0985172222222	0.0459450617284
1.1	0.1809325	-0.230762777778	1.68207623457	0.310758	0.106044166667	-0.00746342592593
1.15	0.172186	-0.0975644444444	1.70584274691	0.3174465	0.102709444444	-0.140852314815
1.2	0.174587	-0.0221997222222	1.00084012346	0.321734	0.087465	-0.187591358025
1.25	0.173215	-0.00990888888889	0.433196296296	0.3260215	0.07546	-0.0894552469136
1.3	0.1727005	0.00495444444444	0.16461882716	0.328251	0.0799380555556	-0.00873379629629
1.35	0.1744155	0.00400166666667	0.0310182098765	0.334082	0.0844161111111	-0.0851677469136
1.4	0.1733865	-9.52777777776E-005	0.100147530864	0.3380265	0.0676472222222	-0.105440740741
1.45	0.173901	0.00724111111111	0.29885462963	0.339913	0.0658369444444	0.00449922839506
1.5	0.173558	0.0276305555556	0.489727777778	0.344029	0.0736497222222	0.0313358024691
1.55	0.1751015	0.0731733333333	0.301712962963	0.3479735	0.0717441666667	0.0108510802469
1.6	0.182133	0.0858452777778	-0.388256944444	0.3510605	0.07203	0.0236606481482
1.65	0.1871065	0.0343	-0.999358024691	0.355005	0.0745072222222	0.0288479938272
1.7	0.188307	-0.0621211111111	-0.705373148148	0.3586065	0.0757458333333	0.0208552469136
1.75	0.1761305	-0.0725063888889	0.248939660494	0.362551	0.0772702777778	-0.00206435185185
1.8	0.176645	-0.00247722222222	0.608930864198	0.3664955	0.0755552777778	-0.0258308641975
1.85	0.1785315	0.0297266666667	0.187167901235	0.370097	0.0738402777778	-0.0340882716049
1.9	0.1823045	0.0108616666667	-0.23496558642	0.37387	0.07203	-0.0389580246914
1.95	0.179046	-0.00867027777778	-0.366290123457	0.3773	0.0700291666667	-0.0414987654321
2	0.182133	-0.0367772222222	-0.22337345679	0.3809015	0.0678377777778	-0.0404401234568
2.05	0.174587	-0.0469719444444	0.214851388889	0.38416	0.0645983333333	-0.0163030864197
2.1	0.1744155	-0.00295361111111	0.432719907407	0.3870755	0.0663133333333	0.00434043209877
2.15	0.1761305	0.0138152777778	0.304571296296	0.3908485	0.0670755555556	-0.0114862654321
2.2	0.175959	0.025725	0.137464660494	0.3939355	0.0652652777778	-0.0317592592593
2.25	0.17836	0.0356338888889	-0.171235339506	0.3973655	0.0632644444444	-0.0431925925926
2.3	0.18179	0.00552611111111	-0.382804938272	0.400281	0.0605966666667	-0.0470037037037
2.35	0.178703	-0.0213422222222	-0.235177314815	0.403368	0.0588816666667	-0.0536731481481
2.4	0.17836	-0.0239147222222	0.0468978395062	0.4062835	0.0551658333333	-0.0566479320988
2.45	0.1757875	-0.0135294444444	0.281413503086	0.408856	0.0522122222222	-0.040815941358
2.5	0.1761305	0.0148633333333	0.314919521605	0.4114285	0.0506877777778	-0.0180657253086
2.55	0.1785315	0.0217233333333	0.261585138889	0.4138295	0.0510498333333	-0.00700291666666
2.6	0.178017	0.03387125	0.31171712963	0.4165735	0.0509259722222	-0.0122908333333
2.65	0.18179	0.05488	0.365072685185	0.4189745	0.0495444444444	-0.0201036111111
