Vernier Format 2
Untitled.cmbl 31/03/2022 09:48:47 .
Latest
Time	Position 1	Velocity 1	Acceleration 1	Position 2	Velocity 2	Acceleration 2
t	x 1	v 1	acc 1	x 2	v 2	acc 2
s	m	m/s	m/s²	m	m/s	m/s²

0.05	0.239757	0.00476388888889	-0.0516405555556	0.1723575	0.00705055555556	0.0543718518519
0.1	0.2401	0.00209611111111	-0.0442724074074	0.172529	0.0103852777778	0.0228825462963
0.15	0.2401	-0.000628833333334	-0.0269318518519	0.173215	0.0138343333333	-0.0494491666667
0.2	0.2399285	-0.00152444444444	0.00293243827161	0.174587	0.00562138888889	-0.117975061728
0.25	0.239757	0.000762222222222	0.0130107098765	0.1737295	-0.00238194444444	-0.0973209567901
0.3	0.2401	0.00152444444444	-0.00684941358025	0.174244	-0.00781277777778	0.00872320987654
0.35	0.2401	-0.000762222222222	-0.0134976851852	0.1727005	-0.00476388888889	0.163983641975
0.4	0.2399285	-0.00152444444444	0.00709290123457	0.172872	0.0119097222222	0.264184104938
0.45	0.239757	0.000762222222222	0.0149797839506	0.173558	0.0321086111111	0.293931944444
0.5	0.2401	0.00161972222222	-0.00391697530864	0.1788745	0.0198177777778	0.798216049383
0.55	0.2401	-0.000476388888889	-0.010162962963	0.173558	0.0584052777778	2.17566805556
0.6	0.2399285	-0.000666944444445	0.00391697530864	0.1754445	0.260584722222	3.04714212963
0.65	0.2399285	0.000762222222222	0.00190555555556	0.200655	0.44933	2.30323441358
0.7	0.2401	0.000762222222222	-0.0368936728395	0.2275805	0.509545555556	1.03656929012
0.75	0.2401	-0.000762222222222	-0.169594444444	0.2526195	0.529458611111	0.0378464506173
0.8	0.2399285	-0.00695527777778	-0.535249382716	0.28126	0.511832222222	-0.891588271605
0.85	0.2399285	-0.0343	-1.2435337963	0.305613	0.44933	-1.83044490741
0.9	0.2401	-0.131292777778	-1.84431311728	0.3304805	0.308128333333	-2.2678757716
0.95	0.2289525	-0.264681666667	-1.4836867284	0.3363115	0.169880277778	-1.67752407407
1	0.210259	-0.326802777778	-0.166471450617	0.342314	0.126814722222	-0.759258024691
1.05	0.1915655	-0.287548333333	1.27291111111	0.347802	0.117382222222	-0.221732561728
1.1	0.1771595	-0.158256388889	1.87691929012	0.353976	0.119954722222	-0.0240841049383
1.15	0.176988	-0.0472577777778	1.40301820988	0.3599785	0.119668888889	0.0120685185185
1.2	0.176302	-0.00924194444444	0.659586882716	0.3658095	0.121383888889	0.0167794753086
1.25	0.1771595	-0.00152444444444	0.253068364198	0.372155	0.122241388889	0.000688117283946
1.3	0.1761305	-0.000571666666667	0.211993055556	0.3781575	0.121098055556	-0.011062808642
1.35	0.1764735	0.0150538888889	0.287844753086	0.38416	0.121002777778	-0.0187908950617
1.4	0.1775025	0.0322991666667	0.242481944444	0.390334	0.119764166667	-0.0289538580247
1.45	0.1785315	0.0605013888889	-0.176316820988	0.3963365	0.1157625	0.00142916666667
1.5	0.186935	0.0269636111111	-0.737397067901	0.4014815	0.119001944444	0.0454686728395
1.55	0.1843625	-0.0566902777778	-0.498302777778	0.40817	0.123575277778	0.0338236111111
1.6	0.1764735	-0.0546894444444	0.289326851852	0.4141725	0.122813055556	0.0108510802469
1.65	0.175616	0.00343	0.546365123457	0.4203465	0.123384722222	0.00571666666666
1.7	0.17836	0.0414458333333	0.0680706790123	0.4265205	0.12348	-0.000476388888893
1.75	0.184534	-0.00323944444444	-0.246504783951	0.4326945	0.123575277778	-0.0114862654321
1.8	0.175616	-0.0151491666667	0.00698703703704	0.4388685	0.123289444444	-0.0384816358025
1.85	0.1812755	0.00724111111111	0.147098302469	0.445214	0.119573611111	-0.058225308642
1.9	0.17836	-0.000476388888889	0.254391666667	0.4508735	0.115286111111	-0.0371583333333
1.95	0.177674	0.0474483333333	0.0813037037037	0.456533	0.114714444444	0.0059813271605
2	0.187278	0.0221044444444	-0.303618518519	0.4621925	0.117286944444	0.0254603395062
2.05	0.181104	-0.0189602777778	-0.0741049382716	0.4683665	0.118430277778	0.0204317901235
2.1	0.1812755	0.00657416666667	0.273076697531	0.474026	0.119478333333	0.00952777777778
2.15	0.181447	0.0372536111111	0.133600617284	0.4803715	0.119383055556	-0.000211728395059
2.2	0.186935	0.0364913888889	-0.316481018519	0.486031	0.118335	0.00836327160494
2.25	0.1874495	-0.0100994444444	-0.508571604938	0.4920335	0.120145277778	0.0109569444444
2.3	0.1843625	-0.0332519444444	-0.319074691358	0.498036	0.122050833333	-0.0510794753086
2.35	0.183505	-0.0429702777778	-0.0312828703704	0.5043815	0.118906666667	-0.199765740741
2.4	0.180075	-0.0404930555556	0.308647067901	0.5102125	0.1071875	-0.429120524691
2.45	0.177674	-0.01029	0.552558179012	0.5163865	0.07203	-0.563568055556
2.5	0.1775025	0.0459238888889	0.255873765432	0.5174155	0.0368725	-0.430285030864
2.55	0.187621	0.0138152777778	-0.0610307098765	0.5187875	0.0251533333333	-0.205694135802
2.6	0.176645	0.0132436111111	0.0298537037037	0.519645	0.0217233333333	-0.0680177469136
2.65	0.186935	0.039445	-0.220885648148	0.5208455	0.0226761111111	-0.0235018518519
2.7	0.184877	-0.00543083333333	-0.461620833333	0.522046	0.0213422222222	-0.0305418209877
2.75	0.185563	-0.0331566666667	-0.227555092593	0.523075	0.0184838888889	-0.0234489197531
2.8	0.1805895	-0.0426844444444	0.268101080247	0.523761	0.0180075	-0.0010586419753
2.85	0.17836	0.00409694444444	0.560497993827	0.52479	0.0190555555556	0.00889259259259
2.9	0.1812755	0.0449711111111	0.261908024691	0.5256475	0.0203894444444	-0.0071987654321
2.95	0.1857345	0.0355386111111	-0.160807716049	0.5270195	0.0184838888889	-0.0261484567901
3	0.185563	0.00847972222222	-0.240152932099	0.527534	0.0159113888889	-0.0142916666667
3.05	0.18522	0.00181027777778	-0.111104475309	0.5283915	0.0169594444444	-0.00211728395062
3.1	0.1853915	0.00314416666667	-0.043774845679	0.529249	0.0175311111111	-0.0227078703704
3.15	0.185906	0.0008575	-0.037899382716	0.530278	0.0156255555556	-0.0615070987654
3.2	0.185563	-0.00295361111111	-0.00894552469136	0.530964	0.0105758333333	-0.0862263888889
3.25	0.18522	-0.000381111111111	0.0217233333333	0.531307	0.00562138888889	-0.0810708024691
3.3	0.185563	0.001715	0.0105440740741	0.5314785	0.00181027777778	-0.0570766820988
3.35	0.185563	0.00114333333333	-0.0102370679012	0.5314785	-0.00104805555556	-0.0145510339506
3.4	0.1857345	-0.000628833333333	-0.00994064814815	0.5311355	0.0005145	0.0224061574074
3.45	0.1853915	-0.0008575	0.00838444444444	0.5314785	0.00309652777778	0.0274135339506
3.5	0.185563	0.00114333333333	0.0259155555556	0.53165	0.00362055555556	0.0207811419753
