Vernier Format 2
Untitled.cmbl 01/04/2022 09:48:58 .
Latest
Time	Position 1	Velocity 1	Acceleration 1	Position 2	Velocity 2	Acceleration 2
t	x 1	v 1	acc 1	x 2	v 2	acc 2
s	m	m/s	m/s²	m	m/s	m/s²

0.05	0.340256	0.00285833333333	-0.0257779320988	0.177331	-0.0409694444444	1.05503200617
0.1	0.3404275	0.00185791666667	-0.0283716049383	0.174587	-0.00490680555556	1.63974114198
0.15	0.340599	-0.000571666666666	-0.0257726388889	0.1740725	0.0693431666667	2.58198013889
0.2	0.340256	-0.00104805555556	-0.0350145833333	0.17493	0.253057777778	3.40810199074
0.25	0.3404275	-0.000190555555556	-0.177666589506	0.1973965	0.480771666667	2.82393276235
0.3	0.340256	-0.00638361111111	-0.632115123457	0.2286095	0.592913611111	0.98613558642
0.35	0.3404275	-0.0388733333333	-1.53317824074	0.2608515	0.597296388889	-1.21696188272
0.4	0.340599	-0.155016944444	-2.43127716049	0.2965235	0.43561	-2.6282375
0.45	0.3280795	-0.328327222222	-2.4097337963	0.3054415	0.248008055556	-2.30757484568
0.5	0.304241	-0.438658888889	-1.52264475309	0.3147025	0.176549722222	-1.28789089506
0.55	0.280574	-0.474578611111	-0.636296759259	0.3219055	0.142630833333	-0.582147222222
0.6	0.2560495	-0.484011111111	-0.0181027777778	0.328251	0.134818055556	-0.234595061728
0.65	0.2320395	-0.476388888889	0.611947993827	0.3352825	0.129863611111	-0.155990895062
0.7	0.208201	-0.447996111111	1.61998688272	0.3417995	0.117763333333	-0.0862263888889
0.75	0.18179	-0.316608055556	2.54825709877	0.34643	0.117001111111	0.037687654321
0.8	0.1737295	-0.135199166667	2.36405339506	0.352947	0.126147777778	0.0778101851852
0.85	0.1733865	-0.0430655555556	1.42662592593	0.359464	0.129196666667	0.0303300925926
0.9	0.1723575	-0.0122908333333	0.746395524691	0.365981	0.129196666667	-0.0301183641975
0.95	0.171843	0.00990888888889	0.460085802469	0.372498	0.125861944444	-0.0792922839506
1	0.172872	0.0342047222222	0.241317438272	0.3788435	0.118335	-0.0704526234568
1.05	0.1761305	0.0419222222222	-0.0655828703704	0.3839885	0.116238888889	-0.0118038580247
1.1	0.178703	0.0195319444444	-0.215010185185	0.3901625	0.12005	0.00524027777778
1.15	0.177331	0.0077175	-0.120579320988	0.396508	0.116429444444	0.0222314814815
1.2	0.1788745	0.00828916666667	-0.0256720679012	0.40131	0.120812222222	0.0547847222222
1.25	0.1781885	0.00847972222222	0.000635185185184	0.408513	0.126147777778	0.014450462963
1.3	0.179046	0.0186744444444	-0.147257098765	0.4145155	0.121765	-0.0213316358025
1.35	0.1823045	-0.008575	-0.246822376543	0.4203465	0.122241388889	-0.0298537037037
1.4	0.1775025	-0.0239147222222	-0.0388521604938	0.4268635	0.12005	-0.053249691358
1.45	0.178017	-0.00724111111111	0.0943779320988	0.432523	0.115476666667	-0.048962191358
1.5	0.1778455	-0.00552611111111	0.0754282407407	0.4381825	0.114523888889	-0.0342470679012
1.55	0.177331	-0.0008575	0.0491739197531	0.4440135	0.112904166667	-0.0303300925926
1.6	0.1778455	-9.52777777778E-005	0.00820447530864	0.4495015	0.111379722222	-0.0244016975309
1.65	0.1775025	-0.001715	0.00269953703704	0.455161	0.10976	-0.0105864197531
1.7	0.1775025	-0.0008575	0.0142916666667	0.460306	0.110903333333	-0.00968657407407
1.75	0.177331	0.00123861111111	0.00370524691358	0.4663085	0.110712777778	-0.041075308642
1.8	0.1778455	-9.52777777778E-005	-0.0125449074074	0.471625	0.10633	-0.062512808642
1.85	0.177331	-0.001715	-0.000370524691358	0.4769415	0.1020425	-0.0433513888889
1.9	0.1775025	-0.000285833333333	0.0138682098765	0.481572	0.101756666667	-0.0185262345679
1.95	0.177331	0.000571666666667	0.0111686728395	0.48706	0.102709444444	-0.0333472222222
2	0.1775025	0.00219138888889	-0.0142916666667	0.492205	0.0980408333333	-0.0456274691358
2.05	0.1778455	-0.00123861111111	-0.0312828703704	0.496664	0.0962305555556	-0.0296949074074
2.1	0.177331	-0.00371583333333	7.33643470049E-018	0.5016375	0.0971833333333	-0.0453098765432
2.15	0.1771595	-0.0008575	0.0256985339506	0.5067825	0.0919430555556	-0.0629362654321
2.2	0.177331	0.0008575	0.0161707561728	0.510727	0.0883225	-0.0395932098765
2.25	0.177331	0.00114333333333	-0.00366819444444	0.5153575	0.0888941666667	-0.0301077777778
2.3	0.1775025	0.000142916666667	-0.0207229166667	0.5198165	0.0865122222222	-0.037343595679
2.35	0.177331	-0.001715	-0.0309652777778	0.5239325	0.0844161111111	-0.0402283950617
